set_id	term_name	observed_edges	lambda	p_value	log2_Anscombe_ratio	set_size	max_possible_edges
GO:0072112	podocyte differentiation	3	0.0325	5.5836928593479e-06	1.52500776885356	9	36
GO:0072125	negative regulation of glomerular mesangial cell proliferation	1	0.00344387755102041	0.00343205796364561	0.9306401730798	2	1
GO:0072126	positive regulation of glomerular mesangial cell proliferation	1	0.0060969387755102	0.00607839016003006	0.925600847007846	4	6
GO:0072133	metanephric mesenchyme morphogenesis	0	0	1	0	1	0
GO:0072134	nephrogenic mesenchyme morphogenesis	0	0	1	0	1	0
GO:0072136	metanephric mesenchymal cell proliferation involved in metanephros development	0	0.00505102040816327	1	-0.00965125614345397	2	1
GO:0072137	condensed mesenchymal cell proliferation	1	0.000127551020408163	0.000127542886122598	0.936989244376402	3	3
GO:0072138	mesenchymal cell proliferation involved in ureteric bud development	0	0.00910714285714286	1	-0.017309098434788	2	1
GO:0072139	glomerular parietal epithelial cell differentiation	0	0.000255102040816327	1	-0.000490545765551631	2	1
GO:0072144	glomerular mesangial cell development	0	0	1	0	1	0
GO:0072156	distal tubule morphogenesis	0	0	1	0	1	0
GO:0072160	nephron tubule epithelial cell differentiation	0	0	1	0	1	0
GO:0072161	mesenchymal cell differentiation involved in kidney development	0	5.10204081632653e-05	1	-9.81358440319546e-05	2	1
GO:0072162	metanephric mesenchymal cell differentiation	0	0.00048469387755102	1	-0.000931751915023038	2	1
GO:0072164	mesonephric tubule development	1	0.00038265306122449	0.000382506693867143	0.936498865349736	2	1
GO:0072166	posterior mesonephric tubule development	0	0	1	0	1	0
GO:0072174	metanephric tubule formation	0	0.00290816326530612	1	-0.00557254362642456	2	1
GO:0072177	mesonephric duct development	1	0.00364795918367347	0.00364131345680061	0.930251280276827	3	3
GO:0072178	nephric duct morphogenesis	2	0.00823979591836735	3.37612151093284e-05	1.31580411445169	4	6
GO:0072179	nephric duct formation	0	0.0024234693877551	1	-0.00464677073509745	3	3
GO:0072180	mesonephric duct morphogenesis	0	0	1	0	1	0
GO:0072181	mesonephric duct formation	0	0.000306122448979592	1	-0.000588614900424389	2	1
GO:0072182	regulation of nephron tubule epithelial cell differentiation	0	0	1	0	1	0
GO:0072189	ureter development	0	0.00176020408163265	1	-0.00337799517246806	4	6
GO:0072190	ureter urothelium development	0	0	1	0	1	0
GO:0072193	ureter smooth muscle cell differentiation	0	0.00112244897959184	1	-0.00215591050981212	2	1
GO:0072197	ureter morphogenesis	0	0.00752551020408163	1	-0.0143326835725068	3	3
GO:0072201	negative regulation of mesenchymal cell proliferation	0	0.00604591836734694	1	-0.0115371330880582	3	3
GO:0072203	cell proliferation involved in metanephros development	0	0.00857142857142857	1	-0.0163023327159638	2	1
GO:0072205	metanephric collecting duct development	1	0.0411479591836735	0.0403128750810011	0.862131575717651	8	28
GO:0072207	metanephric epithelium development	0	0.00788265306122449	1	-0.015005851551385	4	6
GO:0072208	metanephric smooth muscle tissue development	0	0	1	0	1	0
GO:0072210	metanephric nephron development	0	0	1	0	1	0
GO:0072218	metanephric ascending thin limb development	1	0.000816326530612245	0.000815993426756625	0.935665985313746	4	6
GO:0072221	metanephric distal convoluted tubule development	0	0.000739795918367347	1	-0.0014216646752595	4	6
GO:0072224	metanephric glomerulus development	0	0	1	0	1	0
GO:0072233	metanephric thick ascending limb development	0	2.55102040816327e-05	1	-4.90695908794692e-05	2	1
GO:0072236	metanephric loop of Henle development	0	0.00038265306122449	1	-0.000735693608334143	2	1
GO:0072237	metanephric proximal tubule development	0	0	1	0	1	0
GO:0072239	metanephric glomerulus vasculature development	0	0	1	0	1	0
GO:0072249	metanephric podocyte development	0	0.0014030612244898	1	-0.0026938828541403	2	1
GO:0072278	metanephric comma-shaped body morphogenesis	0	0	1	0	1	0
GO:0072282	metanephric nephron tubule morphogenesis	1	0.00270408163265306	0.00270042889487159	0.932051669639808	3	3
GO:0072284	metanephric S-shaped body morphogenesis	0	0.00329081632653061	1	-0.00630257862492001	3	3
GO:0072289	metanephric nephron tubule formation	0	0.00211734693877551	1	-0.00406145930631496	3	3
GO:0072300	positive regulation of metanephric glomerulus development	0	0.00188775510204082	1	-0.0036221638511168	3	3
GO:0072305	negative regulation of mesenchymal cell apoptotic process involved in metanephric nephron morphogenesis	0	0.000153061224489796	1	-0.000294367488453351	2	1
GO:0072307	regulation of metanephric nephron tubule epithelial cell differentiation	0	0.0014030612244898	1	-0.0026938828541403	3	3
GO:0072318	clathrin coat disassembly	0	0.000153061224489796	1	-0.000294367488453351	2	1
GO:0072331	signal transduction by p53 class mediator	1	2.55102040816327e-05	2.55095533277212e-05	0.937185489367191	2	1
GO:0072334	UDP-galactose transmembrane transport	0	7.6530612244898e-05	1	-0.00014719875991176	2	1
GO:0072350	tricarboxylic acid metabolic process	1	0.0271173469387755	0.0267529727362008	0.886871569813894	5	10
GO:0072359	circulatory system development	1	0.00334183673469388	0.00333625901332119	0.930834698131999	7	21
GO:0072377	blood coagulation, common pathway	0	0.00308673469387755	1	-0.00591331857071475	2	1
GO:0072378	blood coagulation, fibrin clot formation	8	0.012984693877551	1.98116640820627e-20	2.21600877329951	6	15
GO:0072383	plus-end-directed vesicle transport along microtubule	3	0.0049234693877551	1.98179622280077e-08	1.57555338063464	6	15
GO:0072384	organelle transport along microtubule	29	0.108494897959184	1.08339265371632e-59	2.96247218779634	10	45
GO:0072385	minus-end-directed organelle transport along microtubule	2	0.00112244897959184	6.29474600115236e-07	1.3293265958514	3	3
GO:0072388	flavin adenine dinucleotide biosynthetic process	0	0	1	0	1	0
GO:0072393	microtubule anchoring at microtubule organizing center	0	0.000102040816326531	1	-0.000196258338972743	2	1
GO:0072423	response to DNA damage checkpoint signaling	0	0.00204081632653061	1	-0.00391505721121221	2	1
GO:0072429	response to intra-S DNA damage checkpoint signaling	3	0.00931122448979592	1.3360939215584e-07	1.56727024178579	4	6
GO:0072488	ammonium transmembrane transport	3	0.00926020408163265	1.31430112804798e-07	1.56736601283219	8	28
GO:0072489	methylammonium transmembrane transport	0	0.000510204081632653	1	-0.000980758166643114	2	1
GO:0072498	embryonic skeletal joint development	0	0.00188775510204082	1	-0.0036221638511168	3	3
GO:0072513	positive regulation of secondary heart field cardioblast proliferation	1	0.00163265306122449	0.00163132100794556	0.934100815140811	3	3
GO:0072530	purine-containing compound transmembrane transport	0	2.55102040816327e-05	1	-4.90695908794692e-05	2	1
GO:0072531	pyrimidine-containing compound transmembrane transport	1	0.000102040816326531	0.000102030405060708	0.937038300619098	2	1
GO:0072537	fibroblast activation	0	0.000178571428571429	1	-0.000343417059780471	2	1
GO:0072538	T-helper 17 type immune response	1	0.00160714285714286	0.00160585209435657	0.934149675337967	3	3
GO:0072539	T-helper 17 cell differentiation	1	0.00380102040816327	0.00379380567410349	0.929959748202087	4	6
GO:0072540	T-helper 17 cell lineage commitment	2	0.00744897959183674	2.76062579906404e-05	1.31729415483717	6	15
GO:0072553	terminal button organization	0	0.00767857142857143	1	-0.0146212610615314	4	6
GO:0072554	blood vessel lumenization	0	0	1	0	1	0
GO:0072560	type B pancreatic cell maturation	0	7.6530612244898e-05	1	-0.00014719875991176	2	1
GO:0072573	tolerance induction to lipopolysaccharide	0	0	1	0	1	0
GO:0072574	hepatocyte proliferation	0	0.0114795918367347	1	-0.0217508193182933	5	10
GO:0072576	liver morphogenesis	0	0	1	0	1	0
GO:0072577	endothelial cell apoptotic process	0	0.0011734693877551	1	-0.0022537535103615	5	10
GO:0072578	neurotransmitter-gated ion channel clustering	0	0.000204081632653061	1	-0.000392463296103651	2	1
GO:0072584	caveolin-mediated endocytosis	0	0	1	0	1	0
GO:0072592	oxygen metabolic process	0	0.00579081632653061	1	-0.0110540447225312	4	6
GO:0072594	establishment of protein localization to organelle	3	0.00854591836734694	1.03357496346772e-07	1.56870814429602	4	6
GO:0072655	establishment of protein localization to mitochondrion	0	0.00160714285714286	1	-0.00308488362010329	2	1
GO:0072656	maintenance of protein location in mitochondrion	0	0	1	0	1	0
GO:0072660	maintenance of protein location in plasma membrane	0	0	1	0	1	0
GO:0072665	protein localization to vacuole	0	7.6530612244898e-05	1	-0.00014719875991176	2	1
GO:0072672	neutrophil extravasation	2	0.00380102040816327	7.20559873210016e-06	1.32420769560523	4	6
GO:0072673	lamellipodium morphogenesis	1	0.011734693877551	0.011666110886284	0.915007759734388	5	10
GO:0072674	multinuclear osteoclast differentiation	0	2.55102040816327e-05	1	-4.90695908794692e-05	2	1
GO:0072675	osteoclast fusion	0	0.000663265306122449	1	-0.00127472578075483	3	3
GO:0072676	lymphocyte migration	1	0.00288265306122449	0.00287850220633825	0.931710710611001	4	6
GO:0072678	T cell migration	0	0.00987244897959184	1	-0.0187449020944257	6	15
GO:0072679	thymocyte migration	0	0	1	0	1	0
GO:0072683	T cell extravasation	0	0	1	0	1	0
GO:0072697	protein localization to cell cortex	0	0	1	0	1	0
GO:0072708	response to sorbitol	0	0	1	0	1	0
GO:0072711	cellular response to hydroxyurea	0	0.00219387755102041	1	-0.00420783169420491	6	15
GO:0072717	cellular response to actinomycin D	0	0	1	0	1	0
GO:0072719	cellular response to cisplatin	0	0.000306122448979592	1	-0.000588614900424389	2	1
GO:0072732	cellular response to calcium ion starvation	3	0.00336734693877551	6.34234587098582e-09	1.57851400371394	3	3
GO:0072734	cellular response to staurosporine	0	0.00239795918367347	1	-0.00459801291829254	3	3
GO:0072738	cellular response to diamide	0	0	1	0	1	0
GO:0072740	cellular response to anisomycin	0	0	1	0	1	0
GO:0072752	cellular response to rapamycin	0	0	1	0	1	0
GO:0072757	cellular response to camptothecin	0	0	1	0	1	0
GO:0075342	symbiont-mediated disruption of host cell PML body	1	0.00183673469387755	0.00183504892849598	0.933710052660808	3	3
GO:0075506	entry of viral genome into host nucleus through nuclear pore complex via importin	0	0	1	0	1	0
GO:0075509	endocytosis involved in viral entry into host cell	1	7.6530612244898e-05	7.65247557584879e-05	0.937087360198159	2	1
GO:0075522	IRES-dependent viral translational initiation	0	0.00114795918367347	1	-0.00220483366900515	3	3
GO:0075732	viral penetration into host nucleus	0	0	1	0	1	0
GO:0075733	intracellular transport of virus	1	0.00137755102040816	0.00137565598410353	0.934589566104996	2	1
GO:0080121	AMP transport	0	0	1	0	1	0
GO:0080135	regulation of cellular response to stress	0	0.00303571428571429	1	-0.00581597072705231	4	6
GO:0080144	intracellular amino acid homeostasis	0	2.55102040816327e-05	1	-4.90695908794692e-05	2	1
GO:0080154	regulation of fertilization	0	0.000153061224489796	1	-0.000294367488453351	2	1
GO:0080170	hydrogen peroxide transmembrane transport	1	0.000433673469387755	0.000433579446639472	0.936400829535445	3	3
GO:0086001	cardiac muscle cell action potential	0	0	1	0	1	0
GO:0086003	cardiac muscle cell contraction	0	0.00380102040816327	1	-0.00727481075598324	5	10
GO:0086004	regulation of cardiac muscle cell contraction	0	0.0367091836734694	1	-0.0673675172375011	9	36
GO:0086009	membrane repolarization	18	0.07375	6.06785095182067e-37	2.67784425039402	13	78
GO:0086010	membrane depolarization during action potential	10	0.0449744897959184	8.95665673034047e-21	2.31333291412699	9	36
GO:0086011	membrane repolarization during action potential	9	0.0153316326530612	1.27215617627329e-22	2.29302320060314	8	28
GO:0086012	membrane depolarization during cardiac muscle cell action potential	5	0.0501530612244898	2.53609697307624e-09	1.8301052619161	9	36
GO:0086013	membrane repolarization during cardiac muscle cell action potential	4	0.0402040816326531	1.05416937547511e-07	1.69869524288059	9	36
GO:0086014	atrial cardiac muscle cell action potential	0	0.00732142857142857	1	-0.0139477339160123	5	10
GO:0086015	SA node cell action potential	0	0.00793367346938776	1	-0.0151019671438583	4	6
GO:0086016	AV node cell action potential	1	0.00349489795918367	0.00348879790555086	0.93054293022168	3	3
GO:0086021	SA node cell to atrial cardiac muscle cell communication by electrical coupling	1	0.000204081632653061	0.0002040399918384	0.936842095661967	2	1
GO:0086029	Purkinje myocyte to ventricular cardiac muscle cell signaling	0	0	1	0	1	0
GO:0086036	regulation of cardiac muscle cell membrane potential	1	0.00977040816326531	0.00972283279508838	0.918680932309365	5	10
GO:0086043	bundle of His cell action potential	0	0	1	0	1	0
GO:0086045	membrane depolarization during AV node cell action potential	0	0.00181122448979592	1	-0.00347567256198011	3	3
GO:0086046	membrane depolarization during SA node cell action potential	0	0.00364795918367347	1	-0.00698327868124393	3	3
GO:0086047	membrane depolarization during Purkinje myocyte cell action potential	0	0.00114795918367347	1	-0.00220483366900515	2	1
GO:0086048	membrane depolarization during bundle of His cell action potential	0	0.00130102040816327	1	-0.00249830296534115	2	1
GO:0086053	AV node cell to bundle of His cell communication by electrical coupling	1	0.000204081632653061	0.0002040399918384	0.936842095661967	2	1
GO:0086054	bundle of His cell to Purkinje myocyte communication by electrical coupling	0	0.000612244897959184	1	-0.00117674988648608	2	1
GO:0086064	cell communication by electrical coupling involved in cardiac conduction	10	0.0433673469387755	6.23370618849285e-21	2.31609863542202	8	28
GO:0086067	AV node cell to bundle of His cell communication	0	0	1	0	1	0
GO:0086073	bundle of His cell-Purkinje myocyte adhesion involved in cell communication	12	0.0408418367346939	4.33066993013702e-26	2.44762490189021	6	15
GO:0086092	regulation of the force of heart contraction by cardiac conduction	0	0	1	0	1	0
GO:0086097	phospholipase C-activating angiotensin-activated signaling pathway	0	0.00344387755102041	1	-0.00659438587827022	3	3
GO:0086100	endothelin receptor signaling pathway	3	0.00696428571428571	5.60028941921657e-08	1.57168892341538	5	10
GO:0086101	endothelin receptor signaling pathway involved in heart process	1	0.00137755102040816	0.00137565598410353	0.934589566104996	2	1
GO:0089709	L-histidine transmembrane transport	0	2.55102040816327e-05	1	-4.90695908794692e-05	2	1
GO:0089718	amino acid import across plasma membrane	1	0.00410714285714286	0.00409872008104553	0.929377037282124	11	55
GO:0090009	primitive streak formation	2	0.0217091836734694	0.000232261501339595	1.29088690629757	9	36
GO:0090022	regulation of neutrophil chemotaxis	0	0.00482142857142857	1	-0.00921535270359375	4	6
GO:0090024	negative regulation of neutrophil chemotaxis	0	0.0025	1	-0.00479302441459906	4	6
GO:0090027	negative regulation of monocyte chemotaxis	0	0.00313775510204082	1	-0.00601065327878914	4	6
GO:0090036	regulation of protein kinase C signaling	0	2.55102040816327e-05	1	-4.90695908794692e-05	2	1
GO:0090042	tubulin deacetylation	1	0.00165816326530612	0.00165541831147332	0.934051958252957	2	1
GO:0090043	regulation of tubulin deacetylation	6	0.005	2.15931527602579e-17	2.03417700915132	4	6
GO:0090044	positive regulation of tubulin deacetylation	0	0.00127551020408163	1	-0.00244939970641966	2	1
GO:0090045	positive regulation of deacetylase activity	0	0.00357142857142857	1	-0.00683746844853828	2	1
GO:0090049	regulation of cell migration involved in sprouting angiogenesis	0	0.000510204081632653	1	-0.000980758166643114	2	1
GO:0090063	positive regulation of microtubule nucleation	0	0.0103571428571429	1	-0.019652768467266	5	10
GO:0090068	positive regulation of cell cycle process	0	0.000892857142857143	1	-0.00171545270013673	3	3
GO:0090076	relaxation of skeletal muscle	0	0.00436224489795918	1	-0.00834275479019697	4	6
GO:0090080	positive regulation of MAPKKK cascade by fibroblast growth factor receptor signaling pathway	4	0.0170663265306122	3.48675305483081e-09	1.74005668682959	4	6
GO:0090083	regulation of inclusion body assembly	0	0.000102040816326531	1	-0.000196258338972743	2	1
GO:0090084	negative regulation of inclusion body assembly	3	0.00346938775510204	6.94188347996359e-09	1.5783194917752	5	10
GO:0090086	negative regulation of protein deubiquitination	0	0	1	0	1	0
GO:0090091	positive regulation of extracellular matrix disassembly	0	0.000204081632653061	1	-0.000392463296103651	3	3
